trapId,week,province,avg(temperature),avg(humidity),name,region,closeToWater,vegetation,bugs
38,12,MI,6.686507633754184,54.0957145690918,MI38,Lombardia,No,49,2
37,12,MI,6.686507633754184,54.0957145690918,MI37,Lombardia,No,29,2
36,12,MI,6.686507633754184,54.0957145690918,MI36,Lombardia,No,8,1
35,12,MI,6.686507633754184,54.0957145690918,MI35,Lombardia,Yes,88,2
34,12,MI,6.686507633754184,54.0957145690918,MI34,Lombardia,Yes,70,2
33,12,MI,6.686507633754184,54.0957145690918,MI33,Lombardia,Yes,52,2
32,12,MI,6.686507633754184,54.0957145690918,MI32,Lombardia,Yes,28,2
31,12,MI,6.686507633754184,54.0957145690918,MI31,Lombardia,Yes,10,1
20,42,RA,12.363491966610862,75.57285744803292,RA20,Emilia-Romagna,No,91,18
19,42,RA,12.363491966610862,75.57285744803292,RA19,Emilia-Romagna,No,69,18
18,42,RA,12.363491966610862,75.57285744803292,RA18,Emilia-Romagna,No,50,15
17,42,RA,12.363491966610862,75.57285744803292,RA17,Emilia-Romagna,No,30,15
16,42,RA,12.363491966610862,75.57285744803292,RA16,Emilia-Romagna,No,11,12
15,42,RA,12.363491966610862,75.57285744803292,RA15,Emilia-Romagna,Yes,88,18
14,42,RA,12.363491966610862,75.57285744803292,RA14,Emilia-Romagna,Yes,68,17
13,42,RA,12.363491966610862,75.57285744803292,RA13,Emilia-Romagna,Yes,47,17
12,42,RA,12.363491966610862,75.57285744803292,RA12,Emilia-Romagna,Yes,27,15
11,42,RA,12.363491966610862,75.57285744803292,RA11,Emilia-Romagna,Yes,10,13
30,34,FC,24.80555640326606,54.77999986921038,FC30,Emilia-Romagna,No,89,19
29,34,FC,24.80555640326606,54.77999986921038,FC29,Emilia-Romagna,No,71,17
28,34,FC,24.80555640326606,54.77999986921038,FC28,Emilia-Romagna,No,46,14
27,34,FC,24.80555640326606,54.77999986921038,FC27,Emilia-Romagna,No,25,13
26,34,FC,24.80555640326606,54.77999986921038,FC26,Emilia-Romagna,No,7,11
25,34,FC,24.80555640326606,54.77999986921038,FC25,Emilia-Romagna,Yes,87,20
24,34,FC,24.80555640326606,54.77999986921038,FC24,Emilia-Romagna,Yes,73,17
23,34,FC,24.80555640326606,54.77999986921038,FC23,Emilia-Romagna,Yes,50,15
22,34,FC,24.80555640326606,54.77999986921038,FC22,Emilia-Romagna,Yes,26,13
21,34,FC,24.80555640326606,54.77999986921038,FC21,Emilia-Romagna,Yes,9,11
40,18,MI,16.1039682418581,70.46000235421317,MI40,Lombardia,No,95,6
39,18,MI,16.1039682418581,70.46000235421317,MI39,Lombardia,No,66,7
38,18,MI,16.1039682418581,70.46000235421317,MI38,Lombardia,No,49,6
37,18,MI,16.1039682418581,70.46000235421317,MI37,Lombardia,No,29,5
36,18,MI,16.1039682418581,70.46000235421317,MI36,Lombardia,No,8,4
35,18,MI,16.1039682418581,70.46000235421317,MI35,Lombardia,Yes,88,7
34,18,MI,16.1039682418581,70.46000235421317,MI34,Lombardia,Yes,70,7
33,18,MI,16.1039682418581,70.46000235421317,MI33,Lombardia,Yes,52,5
32,18,MI,16.1039682418581,70.46000235421317,MI32,Lombardia,Yes,28,5
31,18,MI,16.1039682418581,70.46000235421317,MI31,Lombardia,Yes,10,4
10,33,BO,26.734920077853733,54.81857190813337,BO10,Emilia-Romagna,No,92,20
9,33,BO,26.734920077853733,54.81857190813337,BO9,Emilia-Romagna,No,80,17
8,33,BO,26.734920077853733,54.81857190813337,BO8,Emilia-Romagna,No,55,17
7,33,BO,26.734920077853733,54.81857190813337,BO7,Emilia-Romagna,No,28,15
6,33,BO,26.734920077853733,54.81857190813337,BO6,Emilia-Romagna,No,12,12
5,33,BO,26.734920077853733,54.81857190813337,BO5,Emilia-Romagna,Yes,90,18
4,33,BO,26.734920077853733,54.81857190813337,BO4,Emilia-Romagna,Yes,75,19
3,33,BO,26.734920077853733,54.81857190813337,BO3,Emilia-Romagna,Yes,48,15
2,33,BO,26.734920077853733,54.81857190813337,BO2,Emilia-Romagna,Yes,32,14
1,33,BO,26.734920077853733,54.81857190813337,BO1,Emilia-Romagna,Yes,11,12
40,35,MI,20.53571307469928,63.29571369716099,MI40,Lombardia,No,95,17
39,35,MI,20.53571307469928,63.29571369716099,MI39,Lombardia,No,66,15
38,35,MI,20.53571307469928,63.29571369716099,MI38,Lombardia,No,49,13
37,35,MI,20.53571307469928,63.29571369716099,MI37,Lombardia,No,29,12
36,35,MI,20.53571307469928,63.29571369716099,MI36,Lombardia,No,8,10
35,35,MI,20.53571307469928,63.29571369716099,MI35,Lombardia,Yes,88,18
34,35,MI,20.53571307469928,63.29571369716099,MI34,Lombardia,Yes,70,16
33,35,MI,20.53571307469928,63.29571369716099,MI33,Lombardia,Yes,52,14
32,35,MI,20.53571307469928,63.29571369716099,MI32,Lombardia,Yes,28,12
31,35,MI,20.53571307469928,63.29571369716099,MI31,Lombardia,Yes,10,10
40,28,MI,25.208729335239955,59.182857513427734,MI40,Lombardia,No,95,5
39,28,MI,25.208729335239955,59.182857513427734,MI39,Lombardia,No,66,5
38,28,MI,25.208729335239955,59.182857513427734,MI38,Lombardia,No,49,4
37,28,MI,25.208729335239955,59.182857513427734,MI37,Lombardia,No,29,4
36,28,MI,25.208729335239955,59.182857513427734,MI36,Lombardia,No,8,3
35,28,MI,25.208729335239955,59.182857513427734,MI35,Lombardia,Yes,88,5
34,28,MI,25.208729335239955,59.182857513427734,MI34,Lombardia,Yes,70,5
33,28,MI,25.208729335239955,59.182857513427734,MI33,Lombardia,Yes,52,5
32,28,MI,25.208729335239955,59.182857513427734,MI32,Lombardia,Yes,28,4
31,28,MI,25.208729335239955,59.182857513427734,MI31,Lombardia,Yes,10,3
20,20,RA,17.336508130270335,62.43285696847098,RA20,Emilia-Romagna,No,91,8
19,20,RA,17.336508130270335,62.43285696847098,RA19,Emilia-Romagna,No,69,7
18,20,RA,17.336508130270335,62.43285696847098,RA18,Emilia-Romagna,No,50,7
17,20,RA,17.336508130270335,62.43285696847098,RA17,Emilia-Romagna,No,30,6
16,20,RA,17.336508130270335,62.43285696847098,RA16,Emilia-Romagna,No,11,5
15,20,RA,17.336508130270335,62.43285696847098,RA15,Emilia-Romagna,Yes,88,9
14,20,RA,17.336508130270335,62.43285696847098,RA14,Emilia-Romagna,Yes,68,8
13,20,RA,17.336508130270335,62.43285696847098,RA13,Emilia-Romagna,Yes,47,7
12,20,RA,17.336508130270335,62.43285696847098,RA12,Emilia-Romagna,Yes,27,6
11,20,RA,17.336508130270335,62.43285696847098,RA11,Emilia-Romagna,Yes,10,6
10,41,BO,13.753174373081752,74.4057137625558,BO10,Emilia-Romagna,No,92,23
9,41,BO,13.753174373081752,74.4057137625558,BO9,Emilia-Romagna,No,80,22
8,41,BO,13.753174373081752,74.4057137625558,BO8,Emilia-Romagna,No,55,21
7,41,BO,13.753174373081752,74.4057137625558,BO7,Emilia-Romagna,No,28,18
6,41,BO,13.753174373081752,74.4057137625558,BO6,Emilia-Romagna,No,12,16
5,41,BO,13.753174373081752,74.4057137625558,BO5,Emilia-Romagna,Yes,90,24
4,41,BO,13.753174373081752,74.4057137625558,BO4,Emilia-Romagna,Yes,75,21
3,41,BO,13.753174373081752,74.4057137625558,BO3,Emilia-Romagna,Yes,48,21
2,41,BO,13.753174373081752,74.4057137625558,BO2,Emilia-Romagna,Yes,32,17
1,41,BO,13.753174373081752,74.4057137625558,BO1,Emilia-Romagna,Yes,11,15
10,13,BO,12.504547135042841,67.45042751361798,BO10,Emilia-Romagna,No,92,4
9,13,BO,12.504547135042841,67.45042751361798,BO9,Emilia-Romagna,No,80,3
8,13,BO,12.504547135042841,67.45042751361798,BO8,Emilia-Romagna,No,55,3
7,13,BO,12.504547135042841,67.45042751361798,BO7,Emilia-Romagna,No,28,3
6,13,BO,12.504547135042841,67.45042751361798,BO6,Emilia-Romagna,No,12,3
5,13,BO,12.504547135042841,67.45042751361798,BO5,Emilia-Romagna,Yes,90,4
4,13,BO,12.504547135042841,67.45042751361798,BO4,Emilia-Romagna,Yes,75,3
3,13,BO,12.504547135042841,67.45042751361798,BO3,Emilia-Romagna,Yes,48,3
2,13,BO,12.504547135042841,67.45042751361798,BO2,Emilia-Romagna,Yes,32,3
1,13,BO,12.504547135042841,67.45042751361798,BO1,Emilia-Romagna,Yes,11,2
30,33,FC,27.469840276808963,50.727142333984375,FC30,Emilia-Romagna,No,89,20
29,33,FC,27.469840276808963,50.727142333984375,FC29,Emilia-Romagna,No,71,16
28,33,FC,27.469840276808963,50.727142333984375,FC28,Emilia-Romagna,No,46,15
27,33,FC,27.469840276808963,50.727142333984375,FC27,Emilia-Romagna,No,25,15
26,33,FC,27.469840276808963,50.727142333984375,FC26,Emilia-Romagna,No,7,13
25,33,FC,27.469840276808963,50.727142333984375,FC25,Emilia-Romagna,Yes,87,21
24,33,FC,27.469840276808963,50.727142333984375,FC24,Emilia-Romagna,Yes,73,19
23,33,FC,27.469840276808963,50.727142333984375,FC23,Emilia-Romagna,Yes,50,17
22,33,FC,27.469840276808963,50.727142333984375,FC22,Emilia-Romagna,Yes,26,14
21,33,FC,27.469840276808963,50.727142333984375,FC21,Emilia-Romagna,Yes,9,13
10,14,BO,12.532216598537653,60.057830810546875,BO10,Emilia-Romagna,No,92,4
9,14,BO,12.532216598537653,60.057830810546875,BO9,Emilia-Romagna,No,80,4
8,14,BO,12.532216598537653,60.057830810546875,BO8,Emilia-Romagna,No,55,3
7,14,BO,12.532216598537653,60.057830810546875,BO7,Emilia-Romagna,No,28,3
6,14,BO,12.532216598537653,60.057830810546875,BO6,Emilia-Romagna,No,12,3
5,14,BO,12.532216598537653,60.057830810546875,BO5,Emilia-Romagna,Yes,90,3
4,14,BO,12.532216598537653,60.057830810546875,BO4,Emilia-Romagna,Yes,75,3
3,14,BO,12.532216598537653,60.057830810546875,BO3,Emilia-Romagna,Yes,48,3
2,14,BO,12.532216598537653,60.057830810546875,BO2,Emilia-Romagna,Yes,32,3
1,14,BO,12.532216598537653,60.057830810546875,BO1,Emilia-Romagna,Yes,11,2
10,21,BO,18.84127117338635,67.26999882289341,BO10,Emilia-Romagna,No,92,10
9,21,BO,18.84127117338635,67.26999882289341,BO9,Emilia-Romagna,No,80,10
8,21,BO,18.84127117338635,67.26999882289341,BO8,Emilia-Romagna,No,55,8
7,21,BO,18.84127117338635,67.26999882289341,BO7,Emilia-Romagna,No,28,7
6,21,BO,18.84127117338635,67.26999882289341,BO6,Emilia-Romagna,No,12,6
5,21,BO,18.84127117338635,67.26999882289341,BO5,Emilia-Romagna,Yes,90,11
4,21,BO,18.84127117338635,67.26999882289341,BO4,Emilia-Romagna,Yes,75,10
3,21,BO,18.84127117338635,67.26999882289341,BO3,Emilia-Romagna,Yes,48,8
2,21,BO,18.84127117338635,67.26999882289341,BO2,Emilia-Romagna,Yes,32,7
1,21,BO,18.84127117338635,67.26999882289341,BO1,Emilia-Romagna,Yes,11,6
20,28,RA,24.730159214564733,59.50714329310826,RA20,Emilia-Romagna,No,91,5
19,28,RA,24.730159214564733,59.50714329310826,RA19,Emilia-Romagna,No,69,5
18,28,RA,24.730159214564733,59.50714329310826,RA18,Emilia-Romagna,No,50,5
17,28,RA,24.730159214564733,59.50714329310826,RA17,Emilia-Romagna,No,30,4
16,28,RA,24.730159214564733,59.50714329310826,RA16,Emilia-Romagna,No,11,4
15,28,RA,24.730159214564733,59.50714329310826,RA15,Emilia-Romagna,Yes,88,6
14,28,RA,24.730159214564733,59.50714329310826,RA14,Emilia-Romagna,Yes,68,5
13,28,RA,24.730159214564733,59.50714329310826,RA13,Emilia-Romagna,Yes,47,4
12,28,RA,24.730159214564733,59.50714329310826,RA12,Emilia-Romagna,Yes,27,4
11,28,RA,24.730159214564733,59.50714329310826,RA11,Emilia-Romagna,Yes,10,4
20,39,RA,19.264286586216517,82.81714194161552,RA20,Emilia-Romagna,No,91,58
19,39,RA,19.264286586216517,82.81714194161552,RA19,Emilia-Romagna,No,69,48
18,39,RA,19.264286586216517,82.81714194161552,RA18,Emilia-Romagna,No,50,46
17,39,RA,19.264286586216517,82.81714194161552,RA17,Emilia-Romagna,No,30,42
16,39,RA,19.264286586216517,82.81714194161552,RA16,Emilia-Romagna,No,11,35
15,39,RA,19.264286586216517,82.81714194161552,RA15,Emilia-Romagna,Yes,88,54
14,39,RA,19.264286586216517,82.81714194161552,RA14,Emilia-Romagna,Yes,68,55
13,39,RA,19.264286586216517,82.81714194161552,RA13,Emilia-Romagna,Yes,47,48
12,39,RA,19.264286586216517,82.81714194161552,RA12,Emilia-Romagna,Yes,27,40
11,39,RA,19.264286586216517,82.81714194161552,RA11,Emilia-Romagna,Yes,10,36
10,11,BO,8.989899265129672,62.78090895615615,BO10,Emilia-Romagna,No,92,2
9,11,BO,8.989899265129672,62.78090895615615,BO9,Emilia-Romagna,No,80,2
8,11,BO,8.989899265129672,62.78090895615615,BO8,Emilia-Romagna,No,55,2
7,11,BO,8.989899265129672,62.78090895615615,BO7,Emilia-Romagna,No,28,2
6,11,BO,8.989899265129672,62.78090895615615,BO6,Emilia-Romagna,No,12,1
5,11,BO,8.989899265129672,62.78090895615615,BO5,Emilia-Romagna,Yes,90,2
4,11,BO,8.989899265129672,62.78090895615615,BO4,Emilia-Romagna,Yes,75,2
3,11,BO,8.989899265129672,62.78090895615615,BO3,Emilia-Romagna,Yes,48,2
2,11,BO,8.989899265129672,62.78090895615615,BO2,Emilia-Romagna,Yes,32,2
1,11,BO,8.989899265129672,62.78090895615615,BO1,Emilia-Romagna,Yes,11,1
10,27,BO,26.016667683919273,61.96857179914202,BO10,Emilia-Romagna,No,92,4
9,27,BO,26.016667683919273,61.96857179914202,BO9,Emilia-Romagna,No,80,3
8,27,BO,26.016667683919273,61.96857179914202,BO8,Emilia-Romagna,No,55,3
7,27,BO,26.016667683919273,61.96857179914202,BO7,Emilia-Romagna,No,28,3
6,27,BO,26.016667683919273,61.96857179914202,BO6,Emilia-Romagna,No,12,3
5,27,BO,26.016667683919273,61.96857179914202,BO5,Emilia-Romagna,Yes,90,3
4,27,BO,26.016667683919273,61.96857179914202,BO4,Emilia-Romagna,Yes,75,4
3,27,BO,26.016667683919273,61.96857179914202,BO3,Emilia-Romagna,Yes,48,3
2,27,BO,26.016667683919273,61.96857179914202,BO2,Emilia-Romagna,Yes,32,3
1,27,BO,26.016667683919273,61.96857179914202,BO1,Emilia-Romagna,Yes,11,2
40,10,MI,7.7992063855368,69.61999947684151,MI40,Lombardia,No,95,0
39,10,MI,7.7992063855368,69.61999947684151,MI39,Lombardia,No,66,0
38,10,MI,7.7992063855368,69.61999947684151,MI38,Lombardia,No,49,0
37,10,MI,7.7992063855368,69.61999947684151,MI37,Lombardia,No,29,0
36,10,MI,7.7992063855368,69.61999947684151,MI36,Lombardia,No,8,0
35,10,MI,7.7992063855368,69.61999947684151,MI35,Lombardia,Yes,88,0
34,10,MI,7.7992063855368,69.61999947684151,MI34,Lombardia,Yes,70,0
33,10,MI,7.7992063855368,69.61999947684151,MI33,Lombardia,Yes,52,0
32,10,MI,7.7992063855368,69.61999947684151,MI32,Lombardia,Yes,28,0
31,10,MI,7.7992063855368,69.61999947684151,MI31,Lombardia,Yes,10,0
30,15,FC,10.732539646209233,71.76999991280692,FC30,Emilia-Romagna,No,89,5
29,15,FC,10.732539646209233,71.76999991280692,FC29,Emilia-Romagna,No,71,5
28,15,FC,10.732539646209233,71.76999991280692,FC28,Emilia-Romagna,No,46,4
27,15,FC,10.732539646209233,71.76999991280692,FC27,Emilia-Romagna,No,25,4
26,15,FC,10.732539646209233,71.76999991280692,FC26,Emilia-Romagna,No,7,4
25,15,FC,10.732539646209233,71.76999991280692,FC25,Emilia-Romagna,Yes,87,5
24,15,FC,10.732539646209233,71.76999991280692,FC24,Emilia-Romagna,Yes,73,5
23,15,FC,10.732539646209233,71.76999991280692,FC23,Emilia-Romagna,Yes,50,4
22,15,FC,10.732539646209233,71.76999991280692,FC22,Emilia-Romagna,Yes,26,4
21,15,FC,10.732539646209233,71.76999991280692,FC21,Emilia-Romagna,Yes,9,4
30,35,FC,20.771429879324778,64.19857243129185,FC30,Emilia-Romagna,No,89,18
29,35,FC,20.771429879324778,64.19857243129185,FC29,Emilia-Romagna,No,71,14
28,35,FC,20.771429879324778,64.19857243129185,FC28,Emilia-Romagna,No,46,14
27,35,FC,20.771429879324778,64.19857243129185,FC27,Emilia-Romagna,No,25,12
26,35,FC,20.771429879324778,64.19857243129185,FC26,Emilia-Romagna,No,7,10
25,35,FC,20.771429879324778,64.19857243129185,FC25,Emilia-Romagna,Yes,87,17
24,35,FC,20.771429879324778,64.19857243129185,FC24,Emilia-Romagna,Yes,73,15
23,35,FC,20.771429879324778,64.19857243129185,FC23,Emilia-Romagna,Yes,50,14
22,35,FC,20.771429879324778,64.19857243129185,FC22,Emilia-Romagna,Yes,26,12
21,35,FC,20.771429879324778,64.19857243129185,FC21,Emilia-Romagna,Yes,9,10
20,25,RA,26.860318259587363,56.58857127598354,RA20,Emilia-Romagna,No,91,5
19,25,RA,26.860318259587363,56.58857127598354,RA19,Emilia-Romagna,No,69,5
18,25,RA,26.860318259587363,56.58857127598354,RA18,Emilia-Romagna,No,50,4
17,25,RA,26.860318259587363,56.58857127598354,RA17,Emilia-Romagna,No,30,4
16,25,RA,26.860318259587363,56.58857127598354,RA16,Emilia-Romagna,No,11,3
15,25,RA,26.860318259587363,56.58857127598354,RA15,Emilia-Romagna,Yes,88,6
14,25,RA,26.860318259587363,56.58857127598354,RA14,Emilia-Romagna,Yes,68,5
13,25,RA,26.860318259587363,56.58857127598354,RA13,Emilia-Romagna,Yes,47,5
12,25,RA,26.860318259587363,56.58857127598354,RA12,Emilia-Romagna,Yes,27,4
11,25,RA,26.860318259587363,56.58857127598354,RA11,Emilia-Romagna,Yes,10,4
10,19,BO,17.35952377319336,65.93857029506138,BO10,Emilia-Romagna,No,92,7
9,19,BO,17.35952377319336,65.93857029506138,BO9,Emilia-Romagna,No,80,7
8,19,BO,17.35952377319336,65.93857029506138,BO8,Emilia-Romagna,No,55,5
7,19,BO,17.35952377319336,65.93857029506138,BO7,Emilia-Romagna,No,28,5
6,19,BO,17.35952377319336,65.93857029506138,BO6,Emilia-Romagna,No,12,5
5,19,BO,17.35952377319336,65.93857029506138,BO5,Emilia-Romagna,Yes,90,7
4,19,BO,17.35952377319336,65.93857029506138,BO4,Emilia-Romagna,Yes,75,6
3,19,BO,17.35952377319336,65.93857029506138,BO3,Emilia-Romagna,Yes,48,6
2,19,BO,17.35952377319336,65.93857029506138,BO2,Emilia-Romagna,Yes,32,5
1,19,BO,17.35952377319336,65.93857029506138,BO1,Emilia-Romagna,Yes,11,4
30,26,FC,26.746824355352494,45.33714348929269,FC30,Emilia-Romagna,No,89,6
29,26,FC,26.746824355352494,45.33714348929269,FC29,Emilia-Romagna,No,71,5
28,26,FC,26.746824355352494,45.33714348929269,FC28,Emilia-Romagna,No,46,5
27,26,FC,26.746824355352494,45.33714348929269,FC27,Emilia-Romagna,No,25,4
26,26,FC,26.746824355352494,45.33714348929269,FC26,Emilia-Romagna,No,7,3
25,26,FC,26.746824355352494,45.33714348929269,FC25,Emilia-Romagna,Yes,87,5
24,26,FC,26.746824355352494,45.33714348929269,FC24,Emilia-Romagna,Yes,73,5
23,26,FC,26.746824355352494,45.33714348929269,FC23,Emilia-Romagna,Yes,50,4
22,26,FC,26.746824355352494,45.33714348929269,FC22,Emilia-Romagna,Yes,26,4
21,26,FC,26.746824355352494,45.33714348929269,FC21,Emilia-Romagna,Yes,9,3
20,31,RA,26.310318235367067,52.66999980381557,RA20,Emilia-Romagna,No,91,14
19,31,RA,26.310318235367067,52.66999980381557,RA19,Emilia-Romagna,No,69,14
18,31,RA,26.310318235367067,52.66999980381557,RA18,Emilia-Romagna,No,50,12
17,31,RA,26.310318235367067,52.66999980381557,RA17,Emilia-Romagna,No,30,11
16,31,RA,26.310318235367067,52.66999980381557,RA16,Emilia-Romagna,No,11,10
15,31,RA,26.310318235367067,52.66999980381557,RA15,Emilia-Romagna,Yes,88,15
14,31,RA,26.310318235367067,52.66999980381557,RA14,Emilia-Romagna,Yes,68,15
13,31,RA,26.310318235367067,52.66999980381557,RA13,Emilia-Romagna,Yes,47,13
12,31,RA,26.310318235367067,52.66999980381557,RA12,Emilia-Romagna,Yes,27,11
11,31,RA,26.310318235367067,52.66999980381557,RA11,Emilia-Romagna,Yes,10,10
30,13,FC,13.788888719346788,60.4042854309082,FC30,Emilia-Romagna,No,89,4
29,13,FC,13.788888719346788,60.4042854309082,FC29,Emilia-Romagna,No,71,4
28,13,FC,13.788888719346788,60.4042854309082,FC28,Emilia-Romagna,No,46,3
27,13,FC,13.788888719346788,60.4042854309082,FC27,Emilia-Romagna,No,25,3
26,13,FC,13.788888719346788,60.4042854309082,FC26,Emilia-Romagna,No,7,2
25,13,FC,13.788888719346788,60.4042854309082,FC25,Emilia-Romagna,Yes,87,4
24,13,FC,13.788888719346788,60.4042854309082,FC24,Emilia-Romagna,Yes,73,4
23,13,FC,13.788888719346788,60.4042854309082,FC23,Emilia-Romagna,Yes,50,3
22,13,FC,13.788888719346788,60.4042854309082,FC22,Emilia-Romagna,Yes,26,3
21,13,FC,13.788888719346788,60.4042854309082,FC21,Emilia-Romagna,Yes,9,3
40,13,MI,13.335714188833084,63.552857535226,MI40,Lombardia,No,95,4
39,13,MI,13.335714188833084,63.552857535226,MI39,Lombardia,No,66,4
38,13,MI,13.335714188833084,63.552857535226,MI38,Lombardia,No,49,3
37,13,MI,13.335714188833084,63.552857535226,MI37,Lombardia,No,29,3
36,13,MI,13.335714188833084,63.552857535226,MI36,Lombardia,No,8,3
35,13,MI,13.335714188833084,63.552857535226,MI35,Lombardia,Yes,88,4
34,13,MI,13.335714188833084,63.552857535226,MI34,Lombardia,Yes,70,4
33,13,MI,13.335714188833084,63.552857535226,MI33,Lombardia,Yes,52,3
32,13,MI,13.335714188833084,63.552857535226,MI32,Lombardia,Yes,28,3
31,13,MI,13.335714188833084,63.552857535226,MI31,Lombardia,Yes,10,3
40,39,MI,18.833334181043835,78.6028573172433,MI40,Lombardia,No,95,60
39,39,MI,18.833334181043835,78.6028573172433,MI39,Lombardia,No,66,53
38,39,MI,18.833334181043835,78.6028573172433,MI38,Lombardia,No,49,46
37,39,MI,18.833334181043835,78.6028573172433,MI37,Lombardia,No,29,42
36,39,MI,18.833334181043835,78.6028573172433,MI36,Lombardia,No,8,36
35,39,MI,18.833334181043835,78.6028573172433,MI35,Lombardia,Yes,88,50
34,39,MI,18.833334181043835,78.6028573172433,MI34,Lombardia,Yes,70,55
33,39,MI,18.833334181043835,78.6028573172433,MI33,Lombardia,Yes,52,46
32,39,MI,18.833334181043835,78.6028573172433,MI32,Lombardia,Yes,28,42
31,39,MI,18.833334181043835,78.6028573172433,MI31,Lombardia,Yes,10,36
20,23,RA,22.05396864149305,71.05142974853516,RA20,Emilia-Romagna,No,91,7
19,23,RA,22.05396864149305,71.05142974853516,RA19,Emilia-Romagna,No,69,6
18,23,RA,22.05396864149305,71.05142974853516,RA18,Emilia-Romagna,No,50,5
17,23,RA,22.05396864149305,71.05142974853516,RA17,Emilia-Romagna,No,30,5
16,23,RA,22.05396864149305,71.05142974853516,RA16,Emilia-Romagna,No,11,4
15,23,RA,22.05396864149305,71.05142974853516,RA15,Emilia-Romagna,Yes,88,7
14,23,RA,22.05396864149305,71.05142974853516,RA14,Emilia-Romagna,Yes,68,6
13,23,RA,22.05396864149305,71.05142974853516,RA13,Emilia-Romagna,Yes,47,6
12,23,RA,22.05396864149305,71.05142974853516,RA12,Emilia-Romagna,Yes,27,5
11,23,RA,22.05396864149305,71.05142974853516,RA11,Emilia-Romagna,Yes,10,5
10,15,BO,10.241740056867112,69.15783200945172,BO10,Emilia-Romagna,No,92,5
9,15,BO,10.241740056867112,69.15783200945172,BO9,Emilia-Romagna,No,80,5
8,15,BO,10.241740056867112,69.15783200945172,BO8,Emilia-Romagna,No,55,5
7,15,BO,10.241740056867112,69.15783200945172,BO7,Emilia-Romagna,No,28,4
6,15,BO,10.241740056867112,69.15783200945172,BO6,Emilia-Romagna,No,12,4
5,15,BO,10.241740056867112,69.15783200945172,BO5,Emilia-Romagna,Yes,90,5
4,15,BO,10.241740056867112,69.15783200945172,BO4,Emilia-Romagna,Yes,75,5
3,15,BO,10.241740056867112,69.15783200945172,BO3,Emilia-Romagna,Yes,48,5
2,15,BO,10.241740056867112,69.15783200945172,BO2,Emilia-Romagna,Yes,32,4
1,15,BO,10.241740056867112,69.15783200945172,BO1,Emilia-Romagna,Yes,11,3
10,26,BO,26.105554368760853,51.227142333984375,BO10,Emilia-Romagna,No,92,6
9,26,BO,26.105554368760853,51.227142333984375,BO9,Emilia-Romagna,No,80,4
8,26,BO,26.105554368760853,51.227142333984375,BO8,Emilia-Romagna,No,55,4
7,26,BO,26.105554368760853,51.227142333984375,BO7,Emilia-Romagna,No,28,4
6,26,BO,26.105554368760853,51.227142333984375,BO6,Emilia-Romagna,No,12,4
5,26,BO,26.105554368760853,51.227142333984375,BO5,Emilia-Romagna,Yes,90,5
4,26,BO,26.105554368760853,51.227142333984375,BO4,Emilia-Romagna,Yes,75,5
3,26,BO,26.105554368760853,51.227142333984375,BO3,Emilia-Romagna,Yes,48,4
2,26,BO,26.105554368760853,51.227142333984375,BO2,Emilia-Romagna,Yes,32,4
1,26,BO,26.105554368760853,51.227142333984375,BO1,Emilia-Romagna,Yes,11,3
30,32,FC,27.735713777087984,46.208570752825054,FC30,Emilia-Romagna,No,89,17
29,32,FC,27.735713777087984,46.208570752825054,FC29,Emilia-Romagna,No,71,15
28,32,FC,27.735713777087984,46.208570752825054,FC28,Emilia-Romagna,No,46,13
27,32,FC,27.735713777087984,46.208570752825054,FC27,Emilia-Romagna,No,25,12
26,32,FC,27.735713777087984,46.208570752825054,FC26,Emilia-Romagna,No,7,11
25,32,FC,27.735713777087984,46.208570752825054,FC25,Emilia-Romagna,Yes,87,17
24,32,FC,27.735713777087984,46.208570752825054,FC24,Emilia-Romagna,Yes,73,16
23,32,FC,27.735713777087984,46.208570752825054,FC23,Emilia-Romagna,Yes,50,13
22,32,FC,27.735713777087984,46.208570752825054,FC22,Emilia-Romagna,Yes,26,13
21,32,FC,27.735713777087984,46.208570752825054,FC21,Emilia-Romagna,Yes,9,10
30,22,FC,19.670636010548428,53.48714338030134,FC30,Emilia-Romagna,No,89,9
29,22,FC,19.670636010548428,53.48714338030134,FC29,Emilia-Romagna,No,71,8
28,22,FC,19.670636010548428,53.48714338030134,FC28,Emilia-Romagna,No,46,8
27,22,FC,19.670636010548428,53.48714338030134,FC27,Emilia-Romagna,No,25,6
26,22,FC,19.670636010548428,53.48714338030134,FC26,Emilia-Romagna,No,7,5
25,22,FC,19.670636010548428,53.48714338030134,FC25,Emilia-Romagna,Yes,87,8
24,22,FC,19.670636010548428,53.48714338030134,FC24,Emilia-Romagna,Yes,73,8
23,22,FC,19.670636010548428,53.48714338030134,FC23,Emilia-Romagna,Yes,50,7
22,22,FC,19.670636010548428,53.48714338030134,FC22,Emilia-Romagna,Yes,26,7
21,22,FC,19.670636010548428,53.48714338030134,FC21,Emilia-Romagna,Yes,9,5
40,43,MI,11.848412771073598,72.69000135149274,MI40,Lombardia,No,95,10
39,43,MI,11.848412771073598,72.69000135149274,MI39,Lombardia,No,66,9
38,43,MI,11.848412771073598,72.69000135149274,MI38,Lombardia,No,49,9
37,43,MI,11.848412771073598,72.69000135149274,MI37,Lombardia,No,29,7
36,43,MI,11.848412771073598,72.69000135149274,MI36,Lombardia,No,8,7
35,43,MI,11.848412771073598,72.69000135149274,MI35,Lombardia,Yes,88,9
